{ id: 2, name: 'Warrior Armor', type: 2, rarity: 2, colour: 'grey', colour2: 'green', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/606669444428857354/606669561831620614/20190802_030412.jpg', url_f: 'https://cdn.discordapp.com/attachments/606669444428857354/608539285154693143/Warrior_Armor.png' },
{ id: 2161, name: 'Mushronin Sword', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2162, name: 'Mushronin Staff', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2163, name: 'Skalazar\'s Robes', type: 2, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2164, name: 'Skalazar\'s Belt', type: 3, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2165, name: 'Skalazar\'s Boots', type: 6, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2166, name: 'Skalazar\'s Gloves', type: 5, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2167, name: 'Skalazar\'s Cape', type: 8, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2168, name: 'Skalazar\'s Helm', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2169, name: 'Skalazar\'s Shoulders', type: 7, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2170, name: 'Skalazar\'s Staff', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2171, name: 'Kylord Cowl', type: 9, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2172, name: 'Green Star Sword', type: 10, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2173, name: 'Purple Star Sword', type: 10, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2176, name: 'Primal SoothSayer Shoulders', type: 7, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2177, name: 'Primal Soothsayer Armor', type: 2, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2178, name: 'Primal SoothSayer Bear Helm', type: 9, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2179, name: 'Primal SoothSayer Belt', type: 3, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2180, name: 'Primal SoothSayer Bird Hood', type: 9, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2181, name: 'Primal SoothSayer Boots', type: 6, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2182, name: 'Primal SoothSayer Cloak', type: 8, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2183, name: 'Primal SoothSayer Gloves', type: 5, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2184, name: 'Primal SoothSayer Headband', type: 9, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2185, name: 'Primal ThunderBird Cape', type: 8, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2186, name: 'Kylord Robes', type: 2, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2187, name: 'Kylord Straps', type: 3, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2188, name: 'Kylord Boots', type: 6, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2189, name: 'Kylord Gloves', type: 5, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2191, name: 'Legion Star Sword', type: 10, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2192, name: 'Force Master Wraps', type: 2, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2193, name: 'Force Master Belt', type: 3, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2194, name: 'Force Master Boots', type: 6, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2195, name: 'Force Master Gloves', type: 5, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2196, name: 'Force Master Hood', type: 9, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2197, name: 'Basic Gun', type: 11, rarity: 3, colour: 'grey', colour2: 'brown', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/607435918282063876/607436018391580713/20190804_055208.jpg', url_f: '' },
{ id: 2198, name: 'Infernal Star Sword', type: 10, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2199, name: 'Vampy\'s Wings', type: 3, rarity: 4, colour: 'purple', colour2: 'black', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/604216258942205972/608275614658723846/unknown.png', url_f: '' },
{ id: 2200, name: 'Defiler Bandit Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2201, name: 'Defiler Robe thing', type: 2, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2202, name: 'Defiler Bandit Belt', type: 3, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2203, name: 'Defiler Bandit Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2204, name: 'Defiler Bandit Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2205, name: 'Defiler Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2206, name: 'Defiler Bandit Hood', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2207, name: 'Defiler Bandit Shoulders', type: 7, rarity: 2, colour: 'white', colour2: 'grey', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/604393189926764575/607797784745345024/Screenshot_99.png', url_f: '' },
{ id: 2208, name: 'Wing Hook', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2209, name: 'Dragon Tooth Lance', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2210, name: 'Dragon Bone Sword', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2211, name: 'Dragon Bone Axe', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2212, name: 'Boney Staff', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2213, name: 'Fashion Police Helm', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2214, name: 'Glasses', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2215, name: 'Shades', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2220, name: 'Blue Hair Gel', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2221, name: 'Pink Kawaii Dress', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2222, name: 'Copy Of Rugged Sash', type: 3, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2223, name: 'Bat Wings', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2224, name: 'Hair Extensions', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2225, name: 'Skull Hairclip', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2226, name: 'Purple Hair Bow', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2227, name: 'Black And Red Hair Bow', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2228, name: 'Wicked Horns', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2229, name: 'Head Of Horns', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2230, name: 'Uni-horn', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2231, name: 'Dark Unicorn Horn', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2232, name: 'Demon Barber Razor', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2233, name: 'Snipperhands', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2234, name: 'Red Thick Bandana', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2235, name: 'Thin Black Bandana', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2236, name: 'Rainbow Unicorn Horn', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2237, name: 'Bright Flower', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2238, name: 'Red Rose', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2239, name: 'Dark Flower', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2240, name: 'Black Rose', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2241, name: 'Burning Skull Headband', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2242, name: 'Shio-boiiii Headband', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2243, name: 'Warlic Style Headband', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2244, name: 'J6 Pistol Sword', type: 11, rarity: 4, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2245, name: 'J6 Dual Blastblades', type: 10, rarity: 4, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2246, name: 'Galanoth Surfboard ', type: 8, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2247, name: 'Brutal DragonSlayer Blade', type: 10, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2248, name: 'Chopity Chop', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2249, name: 'Ball Head Hammer', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2250, name: 'Overcompensating!', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2251, name: 'Staff of HA!', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2252, name: 'Little Prick', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2253, name: 'DreadFool Armor', type: 2, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2254, name: 'DreadFool Belt', type: 3, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2255, name: 'DreadFool Boots', type: 6, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2256, name: 'Kat-Ka-Tanto', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2257, name: 'Kat-Katana', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2258, name: 'DreadFool Gloves', type: 5, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2259, name: 'DreadFool Arrows', type: 8, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2260, name: 'DreadFool Hood', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2261, name: 'DreadFool Shoulders', type: 7, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2263, name: 'Madcap Sash', type: 3, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2264, name: 'Madcap Suit', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2265, name: 'Madcap Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2266, name: 'Madcap Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2267, name: 'Comic Madcap Mask', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2268, name: 'Tragic Madcap Mask', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2269, name: 'Madcap Shoulders', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2270, name: 'D-Piddy\'s Mask', type: 9, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2275, name: 'DreadFool Shoulders', type: 7, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2276, name: 'DreadFool Belt', type: 3, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2277, name: 'DreadFool Boots', type: 6, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2278, name: 'DreadFool Gloves', type: 5, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2279, name: 'DreadFool Armor', type: 2, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2280, name: 'DreadFool Hood', type: 9, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2281, name: 'DreadFool Cards', type: 10, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2282, name: 'Back Playing Card', type: 8, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2283, name: 'Basic Gun', type: 11, rarity: 1, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2284, name: 'Basic Gun', type: 11, rarity: 1, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2285, name: 'Basic Gun', type: 11, rarity: 1, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2286, name: 'Basic Gun', type: 11, rarity: 1, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2288, name: 'Dragon Rider Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2289, name: 'Dragon Rider Belt', type: 3, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2290, name: 'Dragon Rider Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2291, name: 'Dragon Rider Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2292, name: 'Dragon Rider Helm', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2293, name: 'Dragon Rider Pauldrons', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2294, name: 'Blue  Beachwear', type: 2, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2295, name: 'Surfin\' Skulls Suit', type: 2, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2296, name: 'Surf Ready Swimsuit', type: 2, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2297, name: 'Sandy Sandals', type: 6, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2298, name: 'Basic Pirate Class Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2303, name: 'Mushmen Hammer', type: 10, rarity: 1, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2304, name: 'Mushmen Sword', type: 10, rarity: 1, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2305, name: 'Mushmen Staff', type: 10, rarity: 1, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2306, name: 'Mushmen Dagger', type: 10, rarity: 1, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2307, name: 'Mushmen Axe', type: 10, rarity: 1, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2308, name: 'Pyrefly Clip ', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2309, name: 'Dragon Bone Staff', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2310, name: 'Dragon Bone Axe', type: 10, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2311, name: 'Dragon Bone Sword', type: 10, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2312, name: 'Dragon Tooth Lance', type: 10, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2313, name: 'Defiler Wing Hook', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2314, name: 'Defiler Bandit Shoulders', type: 7, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2315, name: 'Defiler Bandit Hood', type: 9, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2316, name: 'Defiler Cape', type: 8, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2317, name: 'fisn', type: 11, rarity: undefined, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2318, name: 'Defiler Bandit Gloves', type: 5, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2319, name: 'Defiler Bandit Boots', type: 6, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2320, name: 'Defiler Bandit Belt', type: 3, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2321, name: 'Defiler Bandit Armor', type: 2, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2322, name: 'Mushronin Staff', type: 10, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2323, name: 'Pet', type: 12, rarity: 1, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2324, name: 'Mushronin Sword', type: 10, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2325, name: 'Mushronin Shoulders', type: 7, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2326, name: 'Mushronin Helm', type: 9, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2327, name: 'Mushronin Cape', type: 8, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2328, name: 'Mushronin Gloves', type: 5, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2329, name: 'Mushronin Boots', type: 6, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2330, name: 'Mushronin Belt', type: 3, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2331, name: 'Mushronin Armor', type: 2, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2333, name: 'Zakaru Staff', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2338, name: 'Mushogun Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2339, name: 'Mushogun Belt', type: 3, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2340, name: 'Mushogun Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2341, name: 'Mushogun Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2342, name: 'Mushogun Sheathed Blade', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2343, name: 'Mushogun Sword', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2344, name: 'Mushogun Helm', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2345, name: 'Mushogun Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2346, name: 'Mushogun Shoulders', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2347, name: 'Sea Foam Swimsuit', type: 2, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2348, name: 'Red Beachwear', type: 2, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2350, name: 'Sunkissed Swimsuit', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2351, name: 'Cool Dude Sunglasses', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2352, name: 'Yellow Sunglasses', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2353, name: 'Candy Shades', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2354, name: 'White Beachwear', type: 2, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2358, name: 'Unicorn Floatie Belt', type: 3, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2359, name: 'Water\'s Edge', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2360, name: 'Green Islander Garb', type: 2, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2361, name: 'Beach Tankard', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2362, name: 'Flaming Cat Ears', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2363, name: 'Pineapple Drink', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2364, name: 'Skull Tankard', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2365, name: 'Great White Axe', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2366, name: 'Green Beach Towel', type: 8, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2367, name: 'Arm Floaties', type: 7, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2368, name: 'Beachside Fishing Pole', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2369, name: 'Fire Scion Scythe', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2370, name: 'Fire Scion Armor', type: 2, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2371, name: 'Fire Scion Sash', type: 3, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2372, name: 'Fire Scion Boots', type: 6, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2373, name: 'Fire Scion Cloak', type: 8, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2374, name: 'Fire Scion Gloves', type: 5, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2375, name: 'Fire Scion Hooded Mask', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2376, name: 'Fire Scion Shoulders', type: 7, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2378, name: 'Summer Scrimp Skewer', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2379, name: 'Shell Axe', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2380, name: 'Beach Bucket Hat', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 2381, name: 'Fire Scion Sash', type: 3, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2382, name: 'Fire Scion Gloves', type: 5, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2383, name: 'Fire Scion Boots', type: 6, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2384, name: 'Fire Scion Cloak', type: 8, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2385, name: 'Fire Scion Shoulders', type: 7, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2386, name: 'Fire Scion Hooded Mask', type: 9, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2387, name: 'Fire Scion Armor', type: 2, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2388, name: 'Fire Scion Scythe', type: 10, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2389, name: 'Sandy Sandals', type: 6, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2390, name: 'Unicorn Floatie Belt', type: 3, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2391, name: 'Arm Floaties', type: 7, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2392, name: 'Green Beach Towel', type: 8, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2393, name: 'Flaming Cat Ears', type: 9, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2394, name: 'Candy Shades', type: 9, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2395, name: 'Cool Dude Sunglasses', type: 9, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2396, name: 'Yellow Sunglasses', type: 9, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2397, name: 'Summer Scrimp Skewer', type: 10, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 2398, name: 'Pineapple Drink', type: 10, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
